thermal capacitance,1.0
thermal response,1.0
synchronized measurements,1.0
symmetrical fault,1.0
transmission-line,1.0
substations,1.0
stochastic uncertainty,1.0
storage siting,1.0
storage sizing,1.0
storage system,1.0
sub-synchronous interaction,1.0
subject,1.0
subset simulation,1.0
substation monitoring system,1.0
substation reliability,1.0
subsynchronous control interaction,1.0
switching program optimization,1.0
subsynchronous control interactions (ssci),1.0
subsynchronous oscillation,1.0
subsynchronous resonance (ssr),1.0
sufficient condition,1.0
supplementary frequency regulation (sfr),1.0
supply and demand,1.0
surplus sub-optimality,1.0
svc,1.0
swing door trending,1.0
thermal stress,1.0
thermal unit,1.0
thermostatically controllable appliances,1.0
transient-stability analysis,1.0
transformer nodal admittance matrix,1.0
transformer vector group,1.0
transformers,1.0
transforms,1.0
transient,1.0
transient monitor,1.0
transient stability analysis,1.0
transient stability constraints,1.0
transient stability-constrained unit commitment,1.0
transients,1.0
thevenin equivalent,1.0
transmission congestion,1.0
transmission constraints,1.0
transmission expansion,1.0
transmission lines,1.0
transmission losses,1.0
transmission planning,1.0
transmission reinforcement,1.0
transmission system operator (tso) operation,1.0
transmission-constrained day-ahead markets,1.0
transformer model,1.0
transformer clock number,1.0
transformer bank,1.0
transformer,1.0
three-phase fault,1.0
tightness,1.0
time resolution,1.0
time-dependent dynamic response,1.0
time-domain simulation,1.0
time-forward kriging,1.0
time-of-use price,1.0
time-shiftable load,1.0
time-varying harmonics,1.0
topology change,1.0
topology error identification,1.0
torsional interaction,1.0
torsional mechanical damping coefficient,1.0
tracing,1.0
tracking,1.0
tracking state,1.0
tradeoff,1.0
transfer function residues,1.0
transfer-conductances,1.0
rapid-start,1.0
randomly delayed measurements,1.0
random vector functional-link neural network,1.0
multi-dimensional taylor series,1.0
monte carlo simulation (mcs),1.0
monte carlo/stochastic simulation,1.0
monte-carlo,1.0
mooc,1.0
mtdc grids,1.0
multi-agent control,1.0
multi-area,1.0
multi-area economic dispatch (maed),1.0
multi-area power systems,1.0
multi-layer neural network,1.0
monte carlo,1.0
multi-machine,1.0
multi-model system,1.0
multi-objective,1.0
multi-objective (mo) optimization,1.0
multi-objective optimal control,1.0
multi-objective particle swarm optimization,1.0
multi-objective particle swarm optimization (mopso),1.0
multi-period,1.0
multi-period optimization,1.0
monte carlo sampling,1.0
moment/sum-of-squares approach,1.0
multi-terminal hvdc (mtdc),1.0
mixed-integer linear program,1.0
microturbine (mt),1.0
military,1.0
min-max fairness,1.0
minimum-rank,1.0
mitigating ssr,1.0
mitigation,1.0
mixed complementarity problem,1.0
mixed integer linear programming,1.0
mixed integer nonlinear programming (minlp),1.0
mixed-integer nonlinear programming (minlp),1.0
moment relaxations,1.0
mixed-integer programming,1.0
mixtures,1.0
modal identification,1.0
mode-shape,1.0
model order reduction,1.0
model predictive control (mpc),1.0
model-predictive control,1.0
modified phase angle,1.0
modular multilevel converter (mmc),1.0
multi-step,1.0
multidimensional systems,1.0
nonparametric production analysis,1.0
nodal pricing,1.0
network planning,1.0
network security constraints,1.0
network support,1.0
network switching,1.0
network template,1.0
network topology,1.0
neural-networks,1.0
newton algorithm,1.0
nodal equivalent load shifting bidding curve (nelsbc),1.0
noise,1.0
network dynamics,1.0
nomad,1.0
non-convex,1.0
non-convex economic dispatch,1.0
non-dominated sorting genetic algorithm ii (nsga ii),1.0
nonconvex optimization,1.0
nondominated sorting genetic algorithm,1.0
nonlinear filter,1.0
nonlinear koopman modes,1.0
nonlinear model predictive control (nmpc),1.0
network optimization,1.0
nercs,1.0
multilevel systems,1.0
multivariable systems,1.0
multimachine power systems,1.0
multiobjective optimization,1.0
multiphase systems,1.0
multiple fuel options,1.0
multiple linear regression (mlr),1.0
multistage,1.0
multistage model,1.0
multistage stochastic optimization,1.0
multiterminal vsc-hvdc,1.0
n-1 rule,1.0
nearest-neighbor,1.0
n-k contingency screening,1.0
nash bargain,1.0
nash equilibrium,1.0
natural gas electric coordination,1.0
natural gas grid expansion planning,1.0
natural gas market,1.0
natural gas network,1.0
natural gas networks,1.0
natural gas systems,1.0
microturbine,1.0
microgrid planning,1.0
micro-grid,1.0
load matching,1.0
lines,1.0
linguistic term,1.0
link connection,1.0
lmi,1.0
lmi approach,1.0
load classification,1.0
load decomposition,1.0
load disaggregation,1.0
load flexibility,1.0
load model,1.0
linear relaxation,1.0
load models,1.0
load profile,1.0
load profiling,1.0
load shifting,1.0
load transformers,1.0
load uncertainty,1.0
load-following reserves,1.0
load/generation re-dispatch,1.0
loadability limit,1.0
linear-systems,1.0
linear programs,1.0
metaheuristics,1.0
leverage points,1.0
large data sets,1.0
large disturbance,1.0
large-scale integration,1.0
large-signal stability,1.0
latency,1.0
layered and distributed charge load dispatch,1.0
lean blowout (lbo),1.0
least absolute value (lav) estimator,1.0
legendre-gauss integral solver scheme,1.0
life,1.0
linear matrix inequalities (lmis),1.0
lift-and-project,1.0
likelihood,1.0
limited phasor measurement units (pmus),1.0
limits,1.0
line,1.0
line outages,1.0
linear current flow equations,1.0
linear estimation,1.0
linear matrix inequalities,1.0
local minimum,1.0
location identification of line outages,1.0
locational marginal price,1.0
maximal information coefficient,1.0
markov chain monte carlo,1.0
markov decision process,1.0
mass,1.0
master-slave-splitting,1.0
mathematical problem with equilibrium constraints (mpec),1.0
mathematical program with equilibrium constraints (mpec),1.0
mathematical programming with equilibrium constraints (mpec),1.0
matlab,1.0
matrix,1.0
maximum a-posteriori,1.0
locational marginal pricing,1.0
maximum energy yield,1.0
maximum power point tracking (mppt),1.0
wind units,1.0
measurement-based,1.0
mechanism design,1.0
medium-term power planning,1.0
membership,1.0
memetic algorithms,1.0
mesh adaptive direct search,1.0
market interactions,1.0
market clearing price,1.0
marginal participation method,1.0
margin,1.0
locational reserve payments,1.0
locations,1.0
long-run incremental cost,1.0
long-term device performance,1.0
long-term reliability assessment,1.0
long-term voltage stability,1.0
look-ahead dispatch,1.0
loss modeling,1.0
low voltage network,1.0
low-carbon economy,1.0
low-frequency oscillation,1.0
low-voltage grids,1.0
lv,1.0
lyapunov exponents,1.0
lyapunov methods,1.0
machines,1.0
macsimjx,1.0
major end-uses,1.0
management strategies,1.0
nonlinear-programming problems,1.0
normal distribution,1.0
random priority loads,1.0
power-plants,1.0
power systems planning,1.0
power systems reliability,1.0
power transfer capability,1.0
power transfer distribution factor (ptdf),1.0
power transmission planning,1.0
power transmission reliability,1.0
power-control,1.0
power-flow analysis,1.0
power-flow management,1.0
power-system disturbances,1.0
power system small signal stability,1.0
power-system equivalent,1.0
power-system models,1.0
power-system oscillations,1.0
power-system response,1.0
power-system stability,1.0
power-system stabilizers,1.0
prediction,1.0
prediction intervals,1.0
preserving energy function,1.0
power systems analysis and computing,1.0
power system reduction,1.0
price and energy bids,1.0
power quality,1.0
power grids,1.0
power law,1.0
power loss minimization,1.0
power markets,1.0
power network planning,1.0
power networks,1.0
power oscillation,1.0
power oscillation damping (pod),1.0
power plant,1.0
power spectral density,1.0
power system monitoring,1.0
power swing blocking,1.0
power synchronization control,1.0
power system adequacy,1.0
power system dynamic estimation,1.0
power system dynamic model,1.0
power system dynamic stability,1.0
power system expansion planning,1.0
power system faults,1.0
power system modes identification,1.0
preventive control,1.0
price forecasting,1.0
nucleolus,1.0
q(lambda) learning,1.0
protection relay,1.0
protocol,1.0
ptdf,1.0
public good theory,1.0
pumped hydro energy storage (phes),1.0
pumped storage plant,1.0
pumped storage power generation,1.0
punctuality,1.0
pv inverter,1.0
quadratic programming,1.0
prony analysis,1.0
quantum inspired multi-objective evolutionary algorithm,1.0
query/view/transformation (qvt),1.0
qv curves,1.0
radiality,1.0
ramp,1.0
ramp rates,1.0
ramp-rate,1.0
ramping,1.0
ramping product,1.0
protection,1.0
project,1.0
price response,1.0
probabilistic power flow,1.0
pricing mechanism,1.0
primary frequency control,1.0
principles of access,1.0
privacy,1.0
privately owned energy storage system,1.0
probabilistic,1.0
probabilistic cost analysis,1.0
probabilistic forecast,1.0
probabilistic forecasts,1.0
probabilistic ranking,1.0
program,1.0
probabilistic small-signal stability,1.0
probability,1.0
probability cost analysis,1.0
probing mechanism,1.0
probing tests,1.0
producer,1.0
production costing,1.0
production simulation,1.0
profiles,1.0
power generation dispatch and economics,1.0
power generation,1.0
power flow equation,1.0
order-reduction,1.0
optimal meter placement,1.0
optimal pev charging schedule,1.0
optimal switch allocation,1.0
optimal topology control,1.0
optimal transformation matrix,1.0
optimality-based bounds tightening (obbt),1.0
optimization method,1.0
optimization model,1.0
optimum load shedding module (olsm),1.0
oscillation,1.0
optimal capacitor allocation,1.0
outage,1.0
outer-approximation,1.0
overhead high voltage lines (ohvl),1.0
parallel inverters,1.0
parameters,1.0
parameters estimation,1.0
pareto efficiency,1.0
pareto frontier,1.0
pareto optimal solution,1.0
optimal control,1.0
optimal allocation,1.0
power flow,1.0
on-load tap changers,1.0
observability transition,1.0
occupant consumption activity,1.0
off-nominal frequencies,1.0
offer optimization,1.0
offering strategies,1.0
offshore wind,1.0
offshore wind farm,1.0
offshore wind generation,1.0
offshore wind power plants (owpps) optimal design,1.0
online estimation,1.0
opf under uncertainty,1.0
online optimal generation control,1.0
online stability monitoring,1.0
open-cycle gas turbine (ocgt),1.0
operating health analysis,1.0
operating reserve,1.0
operating zones,1.0
operation planning,1.0
operations research,1.0
operators,1.0
parking lot allocation,1.0
part i,1.0
part-i,1.0
point of common coupling,1.0
photovoltaic penetration,1.0
photovoltaic system,1.0
pickup,1.0
piecewise normalized normal constraint method (pnnc),1.0
pilot nodes,1.0
plug-in electric vehicle,1.0
plug-in electric vehicle (pev),1.0
plug-in electric vehicle (pev) aggregator,1.0
pmus,1.0
point subdifferential method,1.0
participation,1.0
pole-placement,1.0
polynomial optimization,1.0
polytopic control,1.0
portfolio optimization,1.0
power capacity rights (pcr),1.0
power distribution economics,1.0
power distribution faults,1.0
power engineering applications,1.0
power engineering education,1.0
photovoltaic inverters,1.0
photovoltaic generation,1.0
phasor measurements unit (pmu),1.0
phasor measurements,1.0
participation factor,1.0
participation factors,1.0
particle,1.0
particle filter,1.0
particle swarm optimization method,1.0
patterns,1.0
peak estimation,1.0
peak reduction,1.0
pearson correlation coefficient,1.0
penstock,1.0
personality,1.0
petri-nets,1.0
phase shifting transformers,1.0
phasor,1.0
phasor analysis,1.0
phasor measurement,1.0
phasor measurement placement,1.0
phasor measurement unit,1.0
phasor measurement unit (pmu) data,1.0
3-parameter weibull distribution,1.0
